uid,str_p50,str_p75,str_p90,str_p95,str_p97,str_p99,str_max,str_iqr,lp_mean,lp_std,lp_cv,lp_max,lp_med,lp_p75,lp_p90,lp_p95,lp_p99,lp_skew,lp_sbr,lp_gmean,lp_gmax,rp_mean,rp_std,rp_cv,rp_max,rp_med,rp_p75,rp_p90,rp_p95,rp_p99,rp_skew,rp_sbr,rp_gmean,rp_gmax,lc_mean,lc_std,lc_cv,lc_max,lc_med,lc_p75,lc_p90,lc_p95,lc_p99,lc_skew,lc_sbr,lc_gmean,lc_gmax,rc_mean,rc_std,rc_cv,rc_max,rc_med,rc_p75,rc_p90,rc_p95,rc_p99,rc_skew,rc_sbr,rc_gmean,rc_gmax,asym_put,asym_cau,pc_ratio_l,pc_ratio_r,min_pc_ratio,sum_put,sum_cau,put_cau_ratio
9tze5r5u,4.020957,5.363075,7.1684437,8.724486,9.574781,10.803326,12.105102,2.5666254,3.3733377,1.2231939,0.3626064,7.0809836,3.3564377,4.20141,5.009091,5.5601087,6.461866,0.2855655550956726,3.3733377,0.34574053,2.492587,2.8535972,1.1457188,0.40149984,5.821874,2.8962317,3.7193081,4.349374,4.6686296,5.1871095,-0.00407344801351428,2.8535972,0.46024743,3.2546449,5.531314,1.6764629,0.30308583,11.088499,5.2323604,6.27948,7.9203796,8.9444065,10.266519,0.8868585228919983,5.531314,0.48916876,1.9190831,5.051723,2.6731348,0.5291531,12.105102,4.880595,6.6112065,9.021013,10.082051,11.352487,0.396309494972229,5.051723,0.9574545,9.079152,0.08346652,0.045316946,0.6098619,0.564876,0.564876,6.226935,10.583036,0.5883883
qpgb7r3o,1.1425226,2.6573875,5.1921415,6.476327,7.1105237,8.053663,9.059402,2.0570192,3.8808658,2.3773496,0.61258227,9.059402,3.7034712,5.760253,7.2600527,7.8758326,8.649019,0.20680120587348938,3.8808658,0.8169103,5.215321,2.314772,1.5707762,0.6785879,7.1741705,1.9698905,3.2672758,4.7237544,5.3423343,6.7991886,0.8663048148155212,2.314772,0.46788976,2.253601,1.0714078,0.6769601,0.63184166,4.1286364,0.95317036,1.3063612,1.8219105,2.472271,3.723205,1.8081191778182983,1.0714078,0.16593961,1.1288428,0.7056766,0.5237053,0.7421321,3.7461476,0.6108118,0.93898374,1.2596365,1.6012906,2.6716366,1.9166839122772217,0.7056766,0.12736996,1.1899575,0.25277364,0.20580406,3.6222117,3.2802162,3.2802162,6.1956377,1.7770844,3.486406
cwbfuk9e,1.0539944,1.5876124,2.1310368,3.2334056,4.334525,5.8510165,7.754086,0.99598503,1.1761837,0.9889772,0.84083563,6.289345,0.9702672,1.6038818,2.1480074,3.0191395,5.2296104,1.9537311792373657,1.1761837,0.4206584,5.8851213,1.3592218,0.7559015,0.55612814,5.4786043,1.2655717,1.6478052,2.1155045,2.7597468,4.248664,1.7258747816085815,1.3592218,0.31052548,3.6621745,1.3911686,0.8625772,0.62003785,6.3762784,1.3109149,1.6921998,2.0282772,2.6998844,4.985475,2.2829153537750244,1.3911686,0.2984314,4.8940773,1.1650845,1.3622177,1.1692008,7.754086,0.77188206,1.2078667,2.4532368,4.388255,7.063877,2.7695798873901367,1.1650845,0.44584852,6.2803593,0.07219283,0.08844356,0.8454645,1.1666294,0.8454645,2.5354056,2.556253,0.9918446
1v2isqp4,1.253624,1.8905572,2.759026,3.4622607,3.840146,4.5115843,5.533313,1.0134652,1.4807116,0.56134206,0.37910292,3.154673,1.3574346,1.9264992,2.299179,2.4833975,2.8184369,0.5110597610473633,1.4807116,0.22044331,1.4541626,1.3881834,0.74103874,0.5338191,4.3937283,1.2845913,1.6471359,2.3466578,3.0829737,3.7340658,1.3680247068405151,1.3881834,0.2462785,3.51519,1.2014985,0.53791374,0.44770238,3.1129634,1.0595002,1.4083678,2.0505774,2.369756,2.85852,1.26980459690094,1.2014985,0.17880669,1.7683816,1.8439239,1.3097595,0.71031106,5.533313,1.4682639,2.8935375,3.82436,4.363836,5.0729346,0.7026000022888184,1.8439239,0.43904155,4.4089,0.032252215,0.21094787,1.2323873,0.752842,0.752842,2.868895,3.0454226,0.94203514
9kwv08hh,1.7319461,2.4283137,2.8848848,3.2721443,3.4832802,3.8472803,4.514577,1.194215,1.6008251,0.4905276,0.30642173,2.8556247,1.5027258,1.946971,2.3194535,2.5000916,2.7378757,0.41115835309028625,1.6008251,0.19770122,2.1550863,1.981566,0.6240046,0.31490478,3.1418588,2.0768025,2.524943,2.692154,2.8048148,2.9883997,-0.5121914744377136,1.981566,0.27172968,2.639438,1.5740726,0.7080585,0.4498258,3.3290508,1.4111389,2.1209226,2.6222396,2.8558493,3.1330144,0.4594492018222809,1.5740726,0.29228878,2.4463873,2.2052567,0.974002,0.44167283,4.514577,2.30014,2.986814,3.4818,3.704929,4.0724792,-0.0004947397392243147,2.2052567,0.3864461,3.15229,0.10628122,0.16700955,1.0169957,0.89856476,0.89856476,3.582391,3.7793293,0.9478907
xfgcaqvk,4.255893,7.033676,10.947845,12.993282,14.109107,15.889173,20.47274,4.011664,8.1219015,3.8481822,0.4738031,20.47274,7.5275097,10.869856,13.656937,14.89312,17.104858,0.5045194029808044,8.1219015,1.1934869,11.623823,6.6172147,4.0025983,0.6048766,19.504616,5.9807377,9.110044,12.57606,14.043323,16.41836,0.6479212641716003,6.6172147,1.2833334,8.759007,4.164407,1.5219996,0.36547813,11.860789,3.8966115,4.8077593,5.8374143,7.0103335,10.0161705,1.5207483768463135,4.164407,0.48567113,3.1331856,3.4301927,1.7644626,0.51439166,12.118381,3.031548,3.9813628,5.2930493,6.9225907,10.747801,2.071866750717163,3.4301927,0.5316621,3.6107764,0.10208799,0.096675806,1.9503142,1.9291087,1.9291087,14.739117,7.5945997,1.9407364
izzqy72w,0.972804,1.4630263,2.0210955,2.4024682,2.5633037,2.9861145,3.4190772,0.8453662,1.0244062,0.5568261,0.5435599,2.6853554,0.94689596,1.3712314,1.7958984,1.9946115,2.4672627,0.5126275420188904,1.0244062,0.20144024,1.7076786,0.97292244,0.531802,0.54660267,2.507732,0.8893877,1.3438811,1.781452,1.9743814,2.2694783,0.5587612390518188,0.97292244,0.22652847,1.8680313,0.93199414,0.48211935,0.5172987,2.541496,0.88199025,1.205641,1.6100146,1.853551,2.2372477,0.6566243767738342,0.93199414,0.16723494,1.517673,1.3758571,0.79419374,0.57723564,3.4190772,1.2009896,1.9899883,2.5354772,2.818167,3.173252,0.48464760184288025,1.3758571,0.2651929,1.9481589,0.025776304,0.19232737,1.0991552,0.70713913,0.70713913,1.9973286,2.3078513,0.8654494
x7ptx63c,1.9875755,2.7305887,5.189697,7.5446954,8.909652,10.680258,12.28518,1.3172213,2.77063,2.082661,0.75169224,11.563978,2.0752635,2.6517072,5.6366205,8.210128,10.4053,2.3276143074035645,2.77063,0.65409154,9.449264,3.4744263,2.8785343,0.828492,12.28518,2.174777,4.3521523,8.491979,10.100224,11.644137,1.455202341079712,3.4744263,0.79399246,10.862096,2.2553844,1.2978039,0.5754247,9.522513,2.1190205,2.6064048,3.156434,4.8003335,7.8350883,2.380929946899414,2.2553844,0.40354976,6.61531,2.1090343,1.6745476,0.7939878,10.275442,1.6026497,2.668611,4.122034,5.7346683,8.587689,2.0312955379486084,2.1090343,0.5052453,8.694794,0.112696566,0.03353256,1.2284513,1.6474015,1.2284513,6.245056,4.364419,1.4309021
fl0ukeyz,2.2595916,2.9590547,3.95401,4.7091703,5.0691266,6.0885916,8.286056,1.2089498,2.668154,0.9280849,0.34783784,5.48747,2.4421787,3.1520836,4.0936403,4.650779,5.13869,0.9024168848991394,2.668154,0.31803584,2.3985572,1.9104674,0.6619691,0.3464959,3.6761365,1.8140868,2.366187,2.8874826,3.1165507,3.5149121,0.44534721970558167,1.9104674,0.2721083,2.230665,3.2674565,1.423839,0.43576372,8.286056,3.0493197,4.109827,5.132752,5.9233794,7.3334103,0.7861934900283813,3.2674565,0.46436164,4.061042,2.0448735,0.66033447,0.32292193,4.0406427,2.0378854,2.48248,2.944809,3.1280606,3.6251714,0.2007717490196228,2.0448735,0.28560758,2.289761,0.16548356,0.23014064,0.8165844,0.9342717,0.8165844,4.5786214,5.3123302,0.86188567
7srcbplj,1.0527653,1.7662282,2.7050898,3.1801193,3.4918144,3.9442985,4.611247,1.1353121,1.2064257,0.68921167,0.571284,3.2710075,1.0266504,1.5537717,2.2722323,2.706285,3.1332195,1.0236775875091553,1.2064257,0.23158875,0.7950469,1.0835565,0.60140496,0.5550287,3.126589,0.9263326,1.3617847,1.9570053,2.337393,2.8776016,1.0231267213821411,1.0835565,0.17232183,0.6589957,1.2841289,0.9678644,0.7537128,3.8986728,1.1180784,1.8934941,2.7671113,3.1781447,3.661594,0.6173085570335388,1.2841289,0.2794771,1.023849,1.4893938,1.1705424,0.78591865,4.611247,1.1764672,2.3328083,3.3204918,3.7547567,4.317874,0.6813467741012573,1.4893938,0.34474835,2.015465,0.05365506,0.07400874,0.93948954,0.7275151,0.7275151,2.2899823,2.7735229,0.8256584
d84u89yj,1.1614904,1.5016146,1.8833884,2.1081889,2.2416518,2.454921,2.738941,0.6699538,1.1389697,0.429663,0.37723833,2.503793,1.0922925,1.4008893,1.7059011,1.8973284,2.3455203,0.5484085083007812,1.1389697,0.14407566,1.356657,0.9120597,0.4871135,0.5340807,2.113136,0.8325634,1.2772932,1.5745666,1.7705663,2.0460415,0.4158051609992981,0.9120597,0.12105962,1.3484153,1.0455248,0.3952001,0.37799206,2.3901281,0.9817354,1.2809069,1.6055684,1.8386286,2.0988874,0.6690797805786133,1.0455248,0.18290442,1.9330317,1.5206386,0.44862035,0.29502103,2.738941,1.450458,1.8493596,2.1808505,2.369723,2.567503,0.46219006180763245,1.5206386,0.16137747,1.2989045,0.11063222,0.18514554,1.089376,0.5997873,0.5997873,2.0510294,2.5661635,0.79925907
b1qx6gvw,3.2161055,4.3377447,7.163885,9.008462,9.928825,12.151995,16.28357,1.760005,3.191678,1.1881814,0.37227482,8.418324,2.9102826,3.670346,4.6209936,5.606249,7.6094236,1.6455333232879639,3.191678,0.36893252,4.3043427,3.7387946,1.7869089,0.47793716,9.830815,3.1970055,4.1382895,6.517598,8.164984,9.481939,1.6674078702926636,3.7387946,0.52212715,5.972361,3.2786164,1.0375872,0.31647104,7.6837535,3.1241016,3.7656708,4.435854,5.1293097,6.949535,1.210546612739563,3.2786164,0.30621037,1.4072618,5.283387,3.0940535,0.5856193,16.28357,4.235532,7.3223615,9.904724,11.127127,14.078905,0.9892637729644775,5.283387,1.0329628,13.644374,0.07894361,0.23414737,0.9734832,0.7076511,0.7076511,6.9304724,8.562004,0.80944514
rdmly4ly,3.6662471,5.786903,8.332846,9.503657,10.151794,11.771382,13.675799,2.9976127,3.066018,1.1744503,0.38305393,9.343273,2.6997416,3.2231746,4.223792,5.4362283,8.331031,2.678858518600464,3.066018,0.3115617,1.9706726,3.2672763,0.8969262,0.274518,7.410487,3.2886863,3.746122,4.247604,4.547992,5.963785,0.6624113321304321,3.2672763,0.4229832,3.0362751,6.1087136,2.4274375,0.39737296,13.454857,5.7124004,8.034187,9.516157,10.131165,12.047906,0.48570379614830017,6.1087136,0.6733599,4.0967746,5.485854,2.5795717,0.47022244,13.675799,4.8777294,7.131517,9.211372,10.49057,12.726466,0.8037594556808472,5.485854,0.58025634,10.274072,0.031777803,0.053719938,0.50190896,0.59558207,0.50190896,6.3332944,11.594568,0.5462294
k83tqll8,4.651889,7.12728,10.612151,12.464478,13.479609,14.723265,16.78065,3.6066942,4.2814226,1.8864526,0.44061348,13.47948,3.7463083,4.6302195,6.389167,8.355676,11.3982725,2.1382341384887695,4.2814226,0.5307894,3.2789288,6.3980393,2.7499387,0.4298096,14.927962,5.728666,7.9888067,10.557041,11.958685,13.903742,0.9118643999099731,6.3980393,0.9885209,4.9674187,4.0873,1.3367661,0.3270536,9.315209,3.9256325,4.9360867,5.7905474,6.471076,7.9054046,0.6990311741828918,4.0873,0.4678756,3.9180214,7.822061,3.6963358,0.47255266,16.78065,7.5095615,10.616082,13.0676565,14.321177,15.728013,0.2781217396259308,7.822061,1.1742885,8.736046,0.19819507,0.31359878,1.0474942,0.81794804,0.81794804,10.679462,11.909361,0.8967284
os9xtogn,3.8111112,4.8570995,5.690017,6.1104403,6.3301167,6.8234134,7.7246475,2.1560318,3.8780177,1.095416,0.28246802,7.325464,3.8037772,4.6309934,5.282802,5.774471,6.7428427,0.3393518924713135,3.8780177,0.45180324,2.9522333,2.6243362,0.94129324,0.3586786,6.1631236,2.33929,3.0457568,4.0212607,4.6232147,5.5681977,1.2707326412200928,2.6243362,0.39931476,3.5451994,4.4529843,1.0568804,0.23734203,7.5241613,4.461421,5.156077,5.8330803,6.2043076,6.8639026,0.08581423759460449,4.4529843,0.42026287,2.9222586,4.034792,1.5715582,0.3895017,7.7246475,4.132406,5.364706,6.065354,6.3104844,6.937193,-0.08368036895990372,4.034792,0.47539628,4.064805,0.19280425,0.049269963,0.8708806,0.6504267,0.6504267,6.5023537,8.487776,0.7660845
1w1ht7pz,2.8120487,3.5610218,4.3817444,4.7811546,4.9978633,5.372481,6.0784593,1.386903,2.5720327,0.7173416,0.27890065,4.930563,2.4973617,3.0129185,3.5516326,3.9341362,4.525737,0.47906625270843506,2.5720327,0.33128893,2.801734,2.6537926,0.83242834,0.313675,5.608945,2.6051526,3.0836976,3.724773,4.2673945,4.946507,0.6282927393913269,2.6537926,0.4545232,3.4249322,3.3326182,1.1553532,0.34668034,6.0784593,3.360262,4.1615133,4.871592,5.224576,5.7109995,-0.015722541138529778,3.3326182,0.47213626,3.271614,3.118286,0.991788,0.3180555,5.439286,2.9968104,3.8420238,4.608099,4.8561945,5.242564,0.2945810854434967,3.118286,0.49848306,3.295824,0.015645362,0.033225164,0.77177536,0.8510421,0.77177536,5.2258253,6.450904,0.810092
e9vifttd,2.8821518,4.279071,5.6763144,6.390705,7.093995,7.9054995,9.010036,2.377541,3.2510169,1.4397087,0.44284874,7.3233166,2.9077475,4.229076,5.524197,5.9888096,6.7271867,0.6743665933609009,3.2510169,0.47421092,4.5625625,3.5431955,1.0949298,0.30902326,6.4984255,3.4483263,4.3072915,5.0578866,5.541444,6.135141,0.37432482838630676,3.5431955,0.3555694,2.3878534,2.820201,1.754058,0.6219621,8.0046425,2.1248648,3.7457943,5.6579747,6.6768107,7.6582193,1.1708751916885376,2.820201,0.48223555,2.6429243,3.3741426,1.9780637,0.5862419,9.010036,2.7611809,4.6076913,6.4097548,7.4060335,8.471849,0.8869355916976929,3.3741426,0.5862199,4.2052417,0.043004047,0.089427024,1.1527607,1.0501025,1.0501025,6.7942123,6.1943436,1.0968413
96qe3rzs,1.7301867,3.0002131,4.502858,5.23107,5.676984,6.436018,7.207619,1.829147,1.7579439,0.8849179,0.5033823,5.0694575,1.5107503,2.1480818,3.1144662,3.6741164,4.5327816,1.3056044578552246,1.7579439,0.26675102,2.8058271,3.661251,1.3112817,0.35815126,7.0865965,3.6594021,4.5959682,5.3384094,5.6802306,6.591653,-0.004342357162386179,3.661251,0.49205813,3.5506277,1.2372502,0.54596657,0.44127417,2.8322456,1.2385653,1.6269536,1.9582598,2.165625,2.3849332,0.09521368145942688,1.2372502,0.20582543,1.6611537,2.4965792,1.6266823,0.6515645,7.207619,1.92925,3.4070513,5.170202,5.94163,6.760076,1.0217093229293823,2.4965792,0.36342466,4.1022677,0.35121584,0.33727545,1.4208475,1.4665071,1.4208475,5.419195,3.7338295,1.4513773
j49itn7s,5.9599752,8.121652,11.785529,14.044273,15.290633,16.779093,18.672787,3.2203074,6.2130814,2.1212723,0.34142032,13.676068,5.7308555,7.46526,8.867783,10.518349,13.047042,1.0332882404327393,6.2130814,0.5804469,3.8808174,9.313664,3.329313,0.35746542,17.967941,8.299137,11.628125,14.68838,15.749906,16.994564,0.6894006729125977,9.313664,0.9710165,6.0281444,5.4768057,1.8072305,0.32997894,13.886407,5.137156,5.909814,7.6294403,9.383614,12.21475,1.845676064491272,5.4768057,0.5081802,2.6783686,7.46457,3.5637388,0.4774205,18.672787,6.0266056,8.911158,13.542032,15.550459,17.589502,1.3055859804153442,7.46457,0.79282564,7.822063,0.19969304,0.15359761,1.1344353,1.2477161,1.1344353,15.526746,12.941376,1.1997756
55j2o7s3,1.5798674,2.7828612,3.9512758,4.6675887,5.055648,5.552867,6.415049,1.8050907,1.6081254,1.181556,0.73474115,6.1846304,1.225682,2.089502,3.420477,4.1449065,5.2351894,1.3567451238632202,1.6081254,0.3035947,1.2929809,1.7096872,0.9911412,0.5797208,5.5526724,1.4382861,2.249517,3.1044135,3.616804,4.7801294,1.1075488328933716,1.7096872,0.28924713,1.1802641,1.5832324,1.2265601,0.77471894,6.415049,1.1979256,2.045003,3.305256,4.2509637,5.7269397,1.5799709558486938,1.5832324,0.30291662,1.5509143,2.7983012,1.2950691,0.46280548,6.0064926,2.7413998,3.7025838,4.6649356,5.131908,5.6964216,0.31591904163360596,2.7983012,0.49282423,3.6340673,0.030611066,0.27731588,1.0157229,0.61097324,0.61097324,3.3178127,4.3815336,0.75722635
kkv9rftm,3.6086388,5.962835,8.188612,9.259581,9.883643,11.676684,13.650202,3.7400987,4.800631,2.0614083,0.4294036,10.03307,4.4462013,6.1995664,8.043889,8.677972,9.555558,0.52341228723526,4.800631,0.7074057,6.7684264,2.7990127,1.1575439,0.41355437,6.198174,2.8653567,3.519508,4.202186,4.7748866,5.7098827,0.04016212001442909,2.7990127,0.47910902,5.237061,5.255906,2.7115386,0.5159032,11.985785,5.207155,7.4828196,8.958304,9.613256,10.8168,0.21467074751853943,5.255906,0.82525504,4.5387745,3.972497,3.1579509,0.79495364,13.650202,2.6588778,5.9451876,8.982221,10.657901,12.652066,1.0676331520080566,3.972497,0.8445335,6.1166615,0.26338318,0.13907164,0.9133784,0.70459783,0.70459783,7.5996437,9.228403,0.8235058
ttqlgzui,2.8354216,4.2917438,5.9777803,7.2953,8.182714,9.418561,10.761344,2.104576,2.6615562,0.9458603,0.3553787,5.6806283,2.5196023,3.2229877,3.9592383,4.4263954,5.3152194,0.5606657862663269,2.6615562,0.28417152,2.3177707,4.241337,1.1787872,0.27792823,7.5551314,4.299437,5.1163,5.7951894,6.0665092,6.643696,-0.0026003753300756216,4.241337,0.49230486,2.9754882,2.2941608,0.58786213,0.25624278,4.987544,2.2423384,2.611374,2.997019,3.3054068,4.289908,0.9660741686820984,2.2941608,0.20361888,1.6608032,4.5912952,2.3602006,0.5140599,10.761344,3.861247,6.391801,8.178162,9.106953,10.195724,0.6737359762191772,4.5912952,0.546918,3.814228,0.22885776,0.33362123,1.1601437,0.9237778,0.9237778,6.902893,6.885456,1.0025325
1b0z3nx3,1.5657918,2.1529021,2.6779156,3.003208,3.154932,3.4397035,4.1360884,1.0047042,1.3467661,0.6213016,0.4613285,3.3001206,1.2900543,1.7126138,2.1847837,2.481273,3.0595129,0.5282939076423645,1.3467661,0.19279784,1.2576284,2.1350145,0.56625557,0.2652233,3.563032,2.0913467,2.5407271,2.9611,3.156247,3.4313414,0.446627676486969,2.1350145,0.21860132,1.7897741,1.4117739,0.58116037,0.41165257,3.2436388,1.2978302,1.7721355,2.250877,2.5184233,2.9389453,0.6385446190834045,1.4117739,0.18957242,1.4493592,1.8749696,0.73581326,0.3924401,4.1360884,1.7478123,2.3483534,2.9317272,3.2349389,3.7318072,0.5649617910385132,1.8749696,0.31182817,2.5947752,0.22639233,0.14092845,0.9539531,1.1386929,0.9539531,3.4817805,3.2867436,1.0593405
9rbsv55p,3.247805,4.0952425,4.863672,5.496573,6.1117334,7.8061895,10.933575,1.6936836,2.6173027,0.81427777,0.31111333,5.3466034,2.4592595,3.1190605,3.6978097,4.14684,4.873245,0.6041372418403625,2.6173027,0.33226526,2.7033248,3.43718,1.1367416,0.33071926,6.20179,3.388989,4.3009696,5.018742,5.457292,5.8454247,0.2012409120798111,3.43718,0.41307086,3.3324504,3.5390265,1.1706347,0.33077875,9.079295,3.4235501,4.0558605,4.868547,5.5001097,7.3812666,0.8883081078529358,3.5390265,0.46645662,8.908913,3.8160758,1.5202312,0.39837554,10.933575,3.721847,4.4202466,5.4946136,6.5448866,9.13867,1.1966091394424438,3.8160758,0.52132314,8.39316,0.1354166,0.037667632,0.7395544,0.90071064,0.7395544,6.0544825,7.3551025,0.8231676
sq0oxfq8,2.8068752,3.8201244,6.230048,7.800931,8.611314,9.640788,11.38709,1.7041318,2.302371,0.8636988,0.3751345,4.8680634,2.2928603,2.8462195,3.4648001,3.824126,4.528517,0.2491847425699234,2.302371,0.2872509,1.8924949,2.5474424,0.64002985,0.2512441,3.974655,2.573464,3.0804348,3.3210773,3.4455116,3.7577763,-0.36966225504875183,2.5474424,0.32532495,2.8270159,3.8118353,1.7801925,0.46701717,10.290606,3.2636466,4.554839,6.587272,7.645121,9.165659,1.2967519760131836,3.8118353,0.56768274,5.4193764,4.3721957,2.5079792,0.5736201,11.38709,3.8488684,6.078432,8.181509,8.982646,10.342488,0.6431702375411987,4.3721957,0.7606004,10.417992,0.050532132,0.06846999,0.60400593,0.582646,0.582646,4.8498135,8.184031,0.59259474
myx444nl,3.7775924,5.0946293,7.154741,8.370484,8.968594,9.829875,11.27662,2.2485833,4.3147693,1.7863978,0.41401932,10.641947,3.8623233,5.0278172,7.0709777,8.381708,9.616451,1.1815996170043945,4.3147693,0.5759084,2.0181997,3.9806004,1.5144894,0.3804676,9.807305,3.7985802,4.5944223,5.997616,7.1180735,8.796251,1.0049067735671997,3.9806004,0.4743927,2.2544658,4.219792,2.0053885,0.47523397,11.27662,3.6681373,5.0446844,7.2683215,8.422322,10.5677185,1.2731578350067139,4.219792,0.503345,2.4348655,4.2330384,2.251547,0.53189856,10.699984,3.7280104,5.662273,7.697337,8.67903,9.84959,0.7166323661804199,4.2330384,0.7740104,3.9424777,0.040283784,0.0015671125,1.0225075,0.9403648,0.9403648,8.29537,8.45283,0.9813719
z15bcw79,1.0166135,1.4734938,2.06426,2.5775232,2.88874,3.484598,4.0628004,0.8296,1.1998384,0.4297046,0.3581354,2.7178476,1.2413775,1.4824103,1.672454,1.8286803,2.233518,-0.2510216534137726,1.1998384,0.15196626,1.2793766,1.0900947,0.6240367,0.572461,2.9645746,0.9211303,1.4818498,2.0395193,2.3242757,2.8300407,0.8404366374015808,1.0900947,0.19275714,2.286537,1.1019555,0.6531628,0.59273064,3.3269844,0.9224671,1.4458101,2.0754263,2.4361641,3.0453467,0.9903547167778015,1.1019555,0.1804611,1.4235607,1.1644295,0.96035814,0.8247456,4.0628004,0.8630935,1.4743404,2.79466,3.3460271,3.8281488,1.184409260749817,1.1644295,0.27861434,3.0960798,0.047924418,0.027565489,1.0888265,0.936162,0.936162,2.2899332,2.266385,1.0103902
0pdw5py6,2.1287193,2.814172,3.934564,4.6115527,5.189808,6.290975,7.477473,1.3138859,2.305852,0.6843232,0.29677674,4.625242,2.25816,2.6909168,3.1294463,3.564793,4.248158,0.5057408809661865,2.305852,0.2906774,2.6939194,2.3921683,0.86571205,0.36189428,4.7455125,2.269623,2.7769258,3.66052,4.1926656,4.664073,0.6454963088035583,2.3921683,0.32592174,2.6703923,1.8646077,0.7422374,0.39806625,4.3854647,1.7725602,2.308508,2.8432512,3.274741,4.001282,0.7243944406509399,1.8646077,0.23013431,1.9830465,2.6752648,1.712658,0.6401826,7.477473,2.2985563,3.9206505,5.1795025,5.957984,7.052346,0.6898068785667419,2.6752648,0.6022559,6.808552,0.018372921,0.17856385,1.2366419,0.89418,0.89418,4.69802,4.5398726,1.0348352
b2knftu2,0.8247279,1.2704947,1.9446735,2.6046667,2.9628708,3.408472,3.81988,0.74088347,0.73571825,0.41670284,0.56638914,2.7297056,0.6799334,0.89362323,1.1886283,1.4877748,2.4001102,1.5689891576766968,0.73571825,0.14754057,1.0633339,1.5312359,0.9800898,0.64006454,3.81988,1.2662307,2.2476664,3.1043348,3.3867967,3.7564023,0.6652691960334778,1.5312359,0.34544206,2.6548018,0.9591369,0.3941493,0.41094166,2.4209237,0.92159027,1.2125716,1.4805095,1.6404165,2.0286226,0.6006394028663635,0.9591369,0.16848397,1.1920849,0.9605806,0.7503679,0.7811608,3.5147905,0.75837195,1.3571239,1.9972209,2.517178,3.2557087,1.0928187370300293,0.9605806,0.23649012,2.426594,0.35091916,0.0007520294,0.7670628,1.5940734,0.7670628,2.2669542,1.9197176,1.180879
gc5wi6fq,1.3388383,2.427668,3.8819,4.5563984,4.90633,5.68963,7.0520816,1.5720644,1.0097066,0.63722867,0.6311028,4.372243,0.86726713,1.1731603,1.7087383,2.3093889,3.646384,2.141428232192993,1.0097066,0.19189961,1.2040037,2.2166848,1.0890192,0.49128282,5.1238546,1.9634076,2.8667054,4.009841,4.4740024,4.9493318,0.7892938852310181,2.2166848,0.37146473,1.3714213,1.1875346,0.7104304,0.5982397,4.3936706,0.98718995,1.3867456,2.062121,2.748842,3.7892547,1.8023440837860107,1.1875346,0.22261624,1.1621821,2.775051,1.457132,0.52508295,7.0520816,2.5258214,3.8642025,4.8790708,5.2827787,6.2680693,0.515890896320343,2.775051,0.44802544,4.4846683,0.3740954,0.40062642,0.8502545,0.79879063,0.79879063,3.2263913,3.9625857,0.81421363
